url,name,artist
https://open.spotify.com/track/7hRn0k851j4ZtmUZ53CChM,Cyber Slaves,Indira Paganotto
https://open.spotify.com/track/2hwBrj2PqhxgJoi0ccdHld,Dubiety,Rifts
https://open.spotify.com/track/4ExdxiZ51NH6s8AJsXtuqy,Replicating,A.Paul
https://open.spotify.com/track/6SDjShSQf1arxFKnbsZUmz,Droste Effect,Marcal
https://open.spotify.com/track/1995VPgCuOR3BjurDaQZOn,Afrika Salam,Yotam Avni
https://open.spotify.com/track/4pJ7CZNi7FielSDwVbyzNp,PNQ,Truncate
https://open.spotify.com/track/3pYVXnb5ugh9UJusNxAkEG,Minimalism 1,Cari Lekebusch
https://open.spotify.com/track/0ru72vYRfibsCam9l5YZWk,Minimalism 2,Cari Lekebusch
https://open.spotify.com/track/2EC7yv4bfSNdCh6YWfhr8P,First Phase,Truncate
https://open.spotify.com/track/4cSeSpMSqYrYjJ8vvIbZK7,First Phase - PAS Jam 1,Truncate
https://open.spotify.com/track/1dEL0ybRlQTr81mxz2FFcp,Wie Viel Haut,Schwefelgelb
https://open.spotify.com/track/0h2ieMqzCi6Py55FGkqJzk,In My Mind,Rove Ranger
https://open.spotify.com/track/70lHCkOydYuLw1yLmwFKuH,Schizophrenia - Original Mix,Danny Wabbit
https://open.spotify.com/track/2I6BGzhZiL0Zu0UttB4g8w,Infrared,Deluka
https://open.spotify.com/track/0VJEbcE248N1VbFSn44Fey,Bring Me So High,Kaiser (K S R)
https://open.spotify.com/track/4TrgKBiWaBoYmWcGs64V5R,Random 47,Egbert
https://open.spotify.com/track/3GLpMdyHE8umsS0PzKDkT6,My Guide to Dancing on Carpet,Blawan
https://open.spotify.com/track/1xA7XZzinOriT0eHA39fYR,Page 4,James Ruskin
https://open.spotify.com/track/5n5BTOSPiZEvjM2Bw9vtVf,Hong Kong - (Night),MATRiXXMAN
https://open.spotify.com/track/6CxzvmAqGHpOs2Wv7yjB42,Baya,Amotik
https://open.spotify.com/track/3xKGkNPv9EkecPwCbcB9ro,Shams (RONY Group),Canticle Records
https://open.spotify.com/track/5q1c1FAl74wY55mgcGnEfB,2AM,UFO95
https://open.spotify.com/track/30pkUUydiYqgp5b3HvwSZf,EVO.06,CRAVO
https://open.spotify.com/track/3jDTHms2Cnyptxhdya2gUq,"05h33 (Adagio, Piano Sonata No. 14, ""Moonlight"") - Beethoven Remixed",Anna Moreau
https://open.spotify.com/track/4EFktfRptjqB0ATgVXSFSu,Swamp Dancer,Rene Wise
https://open.spotify.com/track/1fAeBD7StKvaRWyBgUK8vw,Solace,Danny Wabbit
https://open.spotify.com/track/6rRltIu1MMwWbajb6EdKq2,210407.1,Rødhåd
https://open.spotify.com/track/1y32OoB5CdzIqKqITkFm70,Collapsing Human Relations,The Transhumans
https://open.spotify.com/track/5D8J5zCxxmtruk5Bl1Hl3a,Trust your senses,Volpe (ARG)
https://open.spotify.com/track/5jpLTd28MxNvvd6vZUB0Kd,Mnmlstc,Egbert
https://open.spotify.com/track/2VOckx8Xni8O9UYIGgu0ha,Jamal,Komfortrauschen
https://open.spotify.com/track/2FDqh7LfTJtcMiwIMiwJGa,Lost the Way,Larry Cadge
https://open.spotify.com/track/31pUSaoRY8ljOLvQK300ev,Escape,Lerio Corrado
https://open.spotify.com/track/6Ns9rL0R0OsYUxMGsaJvXL,Aura - Pan-Pot Remix,Anja Schneider
https://open.spotify.com/track/5MUryjH05eW1kwIzelGePX,What Was,Nicole Moudaber
https://open.spotify.com/track/6rFEgmFfN5tJLF23o9LYwi,Elasticity - Alden Tyrell Remix,Edwin Oosterwal
https://open.spotify.com/track/5tceE5ni0V2oFvyCMADKHS,Action,BAUGRUPPE90
https://open.spotify.com/track/6Kqygtfnip4xDKhsA6gxOk,Hostie,HISS
https://open.spotify.com/track/7BVvGJKgFhFbi5U7fjlcmw,Backstage Gathering,Keith Carnal
https://open.spotify.com/track/4qD7ZhVFpBDCG1BsMKdq8m,Jungle House,Rene Wise
https://open.spotify.com/track/03WKjD2YriKUNBWkUC2aXf,Echelon - Original Mix,Vinicius Honorio
https://open.spotify.com/track/27EUSEu75P69BPLGKBMGPL,May Minimal,Josh Wink
https://open.spotify.com/track/53U7CNwCDgsDY7WTCuXLdJ,Dogs,Rene Wise
https://open.spotify.com/track/7ifXQ8xZqRReWLPmHgu7Iq,Alphas,Hybrasil
https://open.spotify.com/track/4D83R66skFjHEPDnB9MSJs,Sputnik,Javi Lago
https://open.spotify.com/track/14xTIQSyP17AZ3469jGCsq,Countdown,Hemka
https://open.spotify.com/track/4OImEwMcmGeG1EonsXZxJq,Multiply,Truncate
https://open.spotify.com/track/5PX43Fs8ax7y3B7wtsv169,Devotion,Planetary Assault Systems
https://open.spotify.com/track/4Za6z9eWjkArKOA8xalmqN,Skin on Skin,Pan-Pot
https://open.spotify.com/track/3BnLART7jSdaFpshkR6ogy,Zone X,Mathys Lenne
https://open.spotify.com/track/1eqeqwJKYgwg7wWXKsbI4c,Break The Rules - Original mix,Chriz.jae
https://open.spotify.com/track/415w14tJQLzS6Sp9MVYe2M,Ples - Original Mix,Mind Machines
https://open.spotify.com/track/01BvRofoJtlfyUuYAqKdfP,Lesson,Marcal
https://open.spotify.com/track/64tGAGPfgEi4vyDrnUfKHe,Ikat,Amotik
https://open.spotify.com/track/1OkXPZevsPqJS8gwA9Ysbr,Right Mood Supplier,Chlär
https://open.spotify.com/track/5KByx1IFiD7QSZYdNkJsNw,Two Faced,Michael Klein
https://open.spotify.com/track/0Whz7EpWow2eaRmiZEGNev,Effecter,Skov Bowden
https://open.spotify.com/track/3TRAHLnEeeBnor60vC4s5I,The Drill,Truncate
https://open.spotify.com/track/7KJTE5iH1p3aADDAX9jd2T,The Hammer,Truncate
https://open.spotify.com/track/49PY96ZwlVuDjnCJzi7E9m,Even Mike - Dissolver Remix,Wave Corners
https://open.spotify.com/track/1Qm1dnG3O0Uy6AxJgGghcf,Seen,Cari Lekebusch
https://open.spotify.com/track/5l9e3rLMeuPSL65Hpu4cXo,Modify - Dustin Zahn Remix,Truncate
https://open.spotify.com/track/455aYH63MPpDTb3BSYJnbS,Loosing Marbles,Cari Lekebusch
https://open.spotify.com/track/3CXLGRODlXbTkXUEvsi7Xu,Phaeses,Black Girl / White Girl
https://open.spotify.com/track/68yPePYZlWueWGJ7RZvnXL,Frustration,Arthur Robert
https://open.spotify.com/track/72wuej0krkud3Q6rrMWwt7,Ikagema (Danny Wabbit),Canticle Records
https://open.spotify.com/track/2ZffyC8H7A7YfdjsRcRowV,Detroit Stab,Josh Wink
https://open.spotify.com/track/5WeS8SdsCvyvokMoJDY2zQ,It's a Common Thing,Chlär
https://open.spotify.com/track/27wLjer2FMtUY0huIrr7Ee,Pazuzu,Cari Lekebusch
https://open.spotify.com/track/1gHejkYzvCDpOO4ZlXgxpJ,Rum,Mr.Diamond
https://open.spotify.com/track/1JQ86ttoKmzceBC5Zjb43u,Detroit Smash,Narciss
https://open.spotify.com/track/5D37EqvFLRubpwTRo8Qo5S,State Of Vibration - twr72 Remix,Zisko
https://open.spotify.com/track/2irJaeMFDKEuJHqTvkEANx,Kiyohime,Cari Lekebusch
https://open.spotify.com/track/71gMh2YxeEnvlCoEXlIm40,Grumpy Monkey,Jimi Jules
https://open.spotify.com/track/3mcW3ed7lIyuvfznDp5AD7,DTL,Drumcell
https://open.spotify.com/track/53qDgr3bDaC8IghA8m8Uu8,Light In The Darkness,Sterac
https://open.spotify.com/track/1M34IpRHhPwlQ84KAhHXPw,Let Go,Josh Wink
https://open.spotify.com/track/4dLLxie30jBOsY2JFIjkeV,Prayer Bass,Big Zen
