url,name,artist
https://open.spotify.com/track/5SznMnXp6RVAjELON26CaM,How True Is Your Love,Hush Hush
https://open.spotify.com/track/4haOBcpmKHAq5uu0e67ios,What Have We Done? (Nico Lahs Southside Mix),Vincent Floyd
https://open.spotify.com/track/1xV07RDwmg4DUBqCYkv1pK,Chikyu-u 002,R.M
https://open.spotify.com/track/5ullZC3gveeLKZKAwaaQuv,Signal,p-rallel
https://open.spotify.com/track/2vRbn7ZmxrkEO2SBfxJe3V,Mushrooms - Salt City Orchestra Out There Mix,Marshall Jefferson
https://open.spotify.com/track/1qyXeXjdcH6Xw4eGNvSSQq,Jus Dance Christian Nielsen Remix,Mr. V
https://open.spotify.com/track/43AFjjpou0fSv1IVayDrIe,Am I Just Living,SHEE
https://open.spotify.com/track/3lYZ2HP6ayq8Vhx8AKckWX,Call the Pompelars,Naux
https://open.spotify.com/track/0TsXdSKxK3Snezeuw88RnO,Roach Fingers,Jesse Bru
https://open.spotify.com/track/1uSTABaXW3sKg6q2qt0KZS,Closer - Extended Mix,Flashmob
https://open.spotify.com/track/5x2Jol7gHp39SqigMSve4R,Meantime Town,Lis Sarroca
https://open.spotify.com/track/7jGFMqkczgNEWHKZACa8jo,Sisters,Lis Sarroca
https://open.spotify.com/track/6XBap7RZKz8fnJ8H7ChGLz,You've Got That Sound,Dan Shake
https://open.spotify.com/track/4jfMV8yZn6l3mfvELfkLRV,Tape 1,Black Loops
https://open.spotify.com/track/63DQm30ycUr6xP2M1RUA57,Suki,Black Loops
https://open.spotify.com/track/3DIOIajoDgXBMamIqlpozk,Dubby Tales,Ruff Stuff
https://open.spotify.com/track/6RFDCBNOJOrAA5Yc5zjGfn,All A Bit Mad,Wayward
https://open.spotify.com/track/77hkfUH6vsuoLLN3Ewl7qK,Crave You - Hush Hush Bootleg,Flight Facilities
https://open.spotify.com/track/4E9SFcJr4oLWAwU3DPn0c1,Be Who You Want To Be,Ben Rau
https://open.spotify.com/track/27conlAgRobiIqsr5fjK6T,IXP-42,Cromby
https://open.spotify.com/track/2XWMTMDNwFXhyixyVRGo47,LS Anthem,Cody Currie
https://open.spotify.com/track/54W1iUxXl7R5qdyZp8vfFV,Moi Aussi Marianne,Yatoba Lia
https://open.spotify.com/track/6ZkIHbKuGCe5pltlbzppql,before you go,dj poolboi
https://open.spotify.com/track/7ljFaEJHXXm2SNf7e2k14X,DTW 2 LAX V1,Truncate
https://open.spotify.com/track/42oj2jyTuCvD6OIgLbrPAO,Haven't You Heard - Butch Remix,Alan Fitzpatrick
https://open.spotify.com/track/0YvqZxNJYloBhCZy51lLrd,In My Heart,Jesse Bru
https://open.spotify.com/track/7978uI976SnK4TelmVotSC,Certified,Demi Riquísimo
https://open.spotify.com/track/0J7fhLrRbr2twsAlOaMfHZ,Unconscious Therapy,Andy Ash
https://open.spotify.com/track/0XDhwMoGJ0DI9yfs0Ip6vh,Don't Say a Word - Club Mix,&on&on
https://open.spotify.com/track/3eSTh8ubtHopcuBjTlwtMr,I Hadn't Known (I only heard) - Bonus Track,Herbert
https://open.spotify.com/track/0DYFv2ZwaTJUt81hTQnLyp,You Want the Best,Omar S
https://open.spotify.com/track/0GEI6TmhA34l8fjypL0De4,end of the nite,ELLES
https://open.spotify.com/track/0Sy3wF3yd7avmLskk8dwB6,Dighaus,Kevin Over
https://open.spotify.com/track/5DwpWbnLeijoe8zt23kv7t,Bound Together,Route 8
https://open.spotify.com/track/05XPo8GdSuL75UpNepqTEX,Track 1 - Original Mix,Kerri Chandler
https://open.spotify.com/track/4sTilZKdZ50w5aSNpQoh54,New Day - Club Vocal Mix,Round Two
https://open.spotify.com/track/5BAJDNTutBFJL27pKunac1,Shadow (Maceo Plex Remix),Maceo Plex
https://open.spotify.com/track/3MbMCoPu0hE0nZZMspr26k,Lightyears,Juan Atkins
https://open.spotify.com/track/6W4pDFlKBNxZpIc5d3lp60,For All My Wrongs,James Pepper
https://open.spotify.com/track/7hdJrOg3tPwrX2DPbUuvxn,By Your Side,Viers
https://open.spotify.com/track/45ZDBLp8Y4XhQg3hczvpv6,Hiding In The Deep,Orlando Voorn
https://open.spotify.com/track/67afUY0XrnTCIbTdoYxSdF,Untitled 38490,Binary Digit
https://open.spotify.com/track/4Sv8UfMtBHBzR6n0yOlApc,Freak Like U - Club Mix,Masarima
https://open.spotify.com/track/3356iRE8itUUQBTVLGTOt0,Holding onto you,DJOKO
https://open.spotify.com/track/51oib6a2dRu2f6x8OMMphQ,Réveiller (feat. manon),Shaolin Cowboy
https://open.spotify.com/track/30ohzonID2I8nhMEIqrVRb,you are,Isolée
https://open.spotify.com/track/075xDSAxuhblaxhRUZQts4,Dormancy - Jon Hester Remix,Eddie Hale
https://open.spotify.com/track/5DL059fT2EWGJsurcEGlQE,Aquarius Swing,Javonntte
https://open.spotify.com/track/5ri8DIoqM2kgELFtjosxoA,Breath,FJAAK
https://open.spotify.com/track/3wkthAA6o0fyFtEEn4JnLG,7 Days,DJ Döner
https://open.spotify.com/track/5OQnJDmKuDC8FFlWxz0NBW,Mahia Madness,Chaos In The CBD
https://open.spotify.com/track/50ti9tKpZpgmT3BCe4Ezi0,Optiumum Thinking,DJ Q
https://open.spotify.com/track/58ekQ8vb7Y77iUGl3R3j7s,Make Believe,Paluma Sound
https://open.spotify.com/track/0zhNcwsvvRrywOQvDMupNj,Karl-Löwe-St. Groove,Interstate
https://open.spotify.com/track/1hENA2vJhhTlyHsAkLoO6r,My Love,ABSOLUTE.
https://open.spotify.com/track/14Iird4vN0qULIBNUPebNf,Eshays In Laneways,Grant Turismo
https://open.spotify.com/track/4NxDwFtNeyVsHSV9kxMJrr,November,Skudge
https://open.spotify.com/track/58lrRLt4Unnb2PYtu6n1Xl,Hello Echo,Kiwi
https://open.spotify.com/track/1oJLBqHNojM98AVxoNq6C3,Stranger,Krotone
https://open.spotify.com/track/1fWJK9r5yWnlGWNt9cCYru,They,Ruff Stuff
https://open.spotify.com/track/0fgdLj6TQmB6OV2zwaAndB,Sesame,Shanti Celeste
https://open.spotify.com/track/1ND7yU6uybSbpXDNkYbs0k,Smooth Arrangements,Klaus Veen
https://open.spotify.com/track/7GhnJwfACNTFXOlyByTWtK,Bayside,Obskür
https://open.spotify.com/track/4suMA6HLaH4gbXBPtoAbBy,Notice,Tammy Lakkis
https://open.spotify.com/track/1UP4rDAPPP9MwyUCFGAbWA,Life Is Like A Circle,Derrick Carter
https://open.spotify.com/track/1q5XUAzuOJ6GXCFhePKu70,All I Do,Felix Da Housecat
https://open.spotify.com/track/1caNzSrWtZhB2UNvSt5EK0,"Sandman - Original 12"" Mix",Blue Boy
https://open.spotify.com/track/5NlNBIlPWJtPPhgzwLEBlP,Born a Loser - Mad Rey Remix,Myd
https://open.spotify.com/track/4oZHfCjbeimQ4K2vDBQ3pc,Fuck This Dub,Vil
https://open.spotify.com/track/5AORdeQG1uohuN3H3992rc,Lie Machine,THEOS
https://open.spotify.com/track/5FA3tfPhY3BSKr4vr9OVON,Untitled Needs,Laurence Guy
https://open.spotify.com/track/00pCkp2AZmK8DSEYinmkjy,Cold Nights,Felipe Gordon
https://open.spotify.com/track/5FZVH06A0InDG27VYZ0R5L,Flame,Cody Currie
https://open.spotify.com/track/71gMh2YxeEnvlCoEXlIm40,Grumpy Monkey,Jimi Jules
https://open.spotify.com/track/0qPVZVU1AzxXMacJx1KZlF,Hold On - Classic Vocal,Romanthony
https://open.spotify.com/track/5rBtDyHLKEpIf7e7qZIffC,Jiyuh,Lemtom
https://open.spotify.com/track/1kcxE4MtQMoQPh1igG2Dey,Let Me Tell You Somethinn - Tee's Illhouse Mix,Todd Terry
https://open.spotify.com/track/137WtTjxgBa63YWLPKNefP,Zero Feel,Kornél Kovács
https://open.spotify.com/track/0aicuxkK6JYB6f7lYHg8W4,Freaky Dreamz,Partiboi69
https://open.spotify.com/track/6XPJj4LurH5zCUMedi5t03,Shades,Laughing Man
https://open.spotify.com/track/6ktLSB400x4CYHuYZD5Slb,Back to My Place,Jitwam
https://open.spotify.com/track/3hsCeNM5xpc3qdbkafqRjb,Starlight,Alister Fawnwoda
https://open.spotify.com/track/5LMkeDc895m1UiTLCn8J6k,Break My Heart,letherette
https://open.spotify.com/track/4MkZ4o2MuQgXvIdpb6lBBg,Bloody Mess,Thabo (DE)
https://open.spotify.com/track/6O8zWACivE5KC6do6v5kMz,Cape Fear,KMA Productions
https://open.spotify.com/track/4hy8ZdAUp5CuGI4gMVCllx,The NY House Trak,NY STOMP
https://open.spotify.com/track/4MRDPYpn2TGQZt0NCQezvA,In Gratitude (New Moon Mix),Mr. G
https://open.spotify.com/track/3I6CFUDMLzSTZTm6GLU545,And Groove,I. JORDAN
https://open.spotify.com/track/3qWbao6YVObRFxeF6bybF4,I Feel It,Kerri Chandler
https://open.spotify.com/track/7amJZgRjm6gR4odpHu9MMt,Billy Green Is Ded,Wbeeza
https://open.spotify.com/track/3GN2qoMXIUkd6wmDXWpzvZ,Determination - (Dub),Justin Jay
