url,name,artist
https://open.spotify.com/track/33lhrzJYwolSxpPiqajmb9,IPAP,Joe Vanditti
https://open.spotify.com/track/1ZzisZ0qcknu9ZKUCRaixa,G TALES,Viot
https://open.spotify.com/track/07GgS5sGNUkSYoPHQEVDlT,Looking For,Dennis Cruz
https://open.spotify.com/track/52mNJyULOeFMNmTf5QkvVn,Cirque Du Freak,Azteca
https://open.spotify.com/track/2cgmmdRAw4nLSA0fZEPA2s,Benja,Simas
https://open.spotify.com/track/18XaSQTiVylPUq0uSyWZAh,Groove La Afrika,Melé
https://open.spotify.com/track/2LvBuNhDu3SWaPudMo2zGq,2001,Daniel Steinberg
https://open.spotify.com/track/6xA1p6YOtxqYnBpknrZE8N,The Green Light,Darius Syrossian
https://open.spotify.com/track/3S2PKf1Yqy4bhrCiq8Gj8O,Sides,Latmun
https://open.spotify.com/track/7JyWL7LpSrd2hUNgTRYw63,Everybody Dancing,Luke Alessi
https://open.spotify.com/track/79StFQ10KHkmcmPU9DGidJ,Cloud - Extended Mix,Gruuve
https://open.spotify.com/track/2adUcLLUzG3BiEgikIVlFg,Stay With Me,Late Delivery
https://open.spotify.com/track/790sFZH3iYe3D4x1u8QPlf,Virgo's Victory - Stripped Mix,Charlie Soul Clap
https://open.spotify.com/track/0aYPL1Nbg2kcPDDk75EDBa,Rat's a Rat,Eden Burns
https://open.spotify.com/track/39EAajItiYXH7Qj60LsSRs,Thirsty Eyes,Jaden Thompson
https://open.spotify.com/track/4duvXkbpQVht8mv7K8cx3i,Toma Dale,Classmatic
https://open.spotify.com/track/2DmGWqlqpXqYLCq60AmAwl,Dance For You,Carlo Gambino
https://open.spotify.com/track/7wCrQDEDZDH7TrB9OPEbmv,What a Bam,Guille Placencia
https://open.spotify.com/track/0bFu1qZM4VDNwikIKkrGW7,The Inspector,Guille Placencia
https://open.spotify.com/track/5kL05X1kpRZWfs6fkRLPOT,Flamingo,Guille Placencia
https://open.spotify.com/track/06U7Oenyv7Q6ERPmDiQ7LK,Red Light,Sunday Noise
https://open.spotify.com/track/7nhXX5Y1ltC5qpWtehHMNE,Out of My Mind,Sunday Noise
https://open.spotify.com/track/50hqkxcwyaJGv5MJynobD0,Stereo,Motion Sky
