url,name,artist
https://open.spotify.com/track/08w46oZu1UyD8sBRbTe5uh,Black Box,ANOTR
https://open.spotify.com/track/3Ci1bvRqN7cZxtNKKTZc9f,Bump,Latmun
https://open.spotify.com/track/5dW1cobAwlDjLGIOjPkdeU,The Attention Deficit Track - Terrace Mix,Skream
https://open.spotify.com/track/0JPxJlI9Yv7BL1gd9fYpTX,El Carrateo,Carlo Lio
https://open.spotify.com/track/5lz0Y2bkDdHum3nOpkvv0Q,Big Prize,Obando
https://open.spotify.com/track/4oh8LD9bbh3uDC2l3fVzYe,What If I fall,Pablo Inzunza
https://open.spotify.com/track/7AjKDkOnzWySBnXIdt4gtk,Ready for this Shit,Mike Teknii
https://open.spotify.com/track/3NLl5ZzUxaftpxMLGxHFw8,Atto Di Fede,Mike Teknii
https://open.spotify.com/track/1yOC7XOv0lQGLrlPmbYhNE,Selfish,Guilherme Rossi
https://open.spotify.com/track/7hlEhnPSVQRoNPfM8HvD8c,Raw booty,Kricked
https://open.spotify.com/track/1Cmu7uFo9rhpUTtYRT3AS6,Shut Your Mouth,Omar Labastida
https://open.spotify.com/track/4NUiYMUotaoPg9qUJ12fBY,1010 Street,Jean Pierre
https://open.spotify.com/track/1XTkpqanV8lsG8E6QITLJu,Quickly,Proudly People
https://open.spotify.com/track/4BUL3LxST8mkeKGHsuzQEY,Clown Beat,Aldo Cadiz
https://open.spotify.com/track/4XbFnCVlGMhCIQOSW4Ajan,Hood Shit,Carlo Lio
https://open.spotify.com/track/7LgCPS4OT78aUNcmvUcqqL,Deep Inside,Daniel Orpi
https://open.spotify.com/track/1yHhbpOu452HUENER41bMs,Superfunk,Paolo Martini
https://open.spotify.com/track/12pkSqa5YGHzWZKoLwsAhQ,Behaviour,Paolo Martini
https://open.spotify.com/track/1dGyBeQpIrGUmSMSLHwfcJ,Locked Up,Lonely
https://open.spotify.com/track/0zcDMYjsAG8baYeUQj6sAN,Around Me,Cristhian Balcazar
https://open.spotify.com/track/3gzxvWNOs1YuMwO2BbZ4p8,Gym Queen,K-Mack
https://open.spotify.com/track/1HlOBUE3vUAUwFzbIw4SlC,Marvin The Martian,Andre Salmon
https://open.spotify.com/track/707VUM07hvzzBhipemKv11,Handsup,Andre Salmon
https://open.spotify.com/track/4X3KpI32WqAOuXfHUGbUr4,Slow Down - Original Mix,Gaston Pillo
